id,clinic_id,vet_id,pet_id,monitorable_type,monitorable_id,file_id,field_id,value,measurement_unit_id,created_at,updated_at,metadata
63663168,693,1432,5322246,measurements,2690247,,3,8.8,1,2024-03-06 10:19:40.0,2024-03-06 10:19:40.0,
63663219,693,1432,5322246,App\Models\NewFileCase,27270979,27270979,525,Spay,,2024-03-06 10:20:26.0,2024-03-06 10:20:26.0,
63663291,693,1432,5322246,App\Models\NewFileCase,27270979,27270979,545,"Ovariohisterectomie. Anestezie : Xylazina x 0.9 ml i.m. + Ketamidor x 0.5 ml i.v. Acasa: toaleta locala cu betadina, antibiotice ( Kesium 250 mg x 1/2 tbl. x 2/zi.",,2024-03-06 10:22:57.0,2024-03-06 10:22:57.0,
63669243,693,1432,1338316,measurements,2690354,,3,44,1,2024-03-06 12:15:25.0,2024-03-06 12:15:25.0,
63669278,693,1432,1338316,App\Models\NewFileCase,27272010,27272010,401,cPL (CubeVet) = 143.3 U/L  (0-125),,2024-03-06 12:17:53.0,2024-03-06 12:17:53.0,
63669459,693,1432,5322465,measurements,2690358,,3,28,1,2024-03-06 12:25:22.0,2024-03-06 12:25:22.0,
63669484,693,1432,5322465,App\Models\NewFileCase,27272084,27272084,526,Neuter,,2024-03-06 12:26:00.0,2024-03-06 12:26:00.0,
63669485,693,1432,5322465,App\Models\NewFileCase,27272084,27272084,536,Scrotal Approach,,2024-03-06 12:26:02.0,2024-03-06 12:26:02.0,
63669598,693,1432,5322465,App\Models\NewFileCase,27272084,27272084,545,Anestezie : Domitor x 0.6 ml i.m. + Butomidor x 0.6 ml i.m. + Ketamidor x 0.5 ml i.v.( + Antisedan x 0.6 ml i.m. Acasa : toaleta locala cu betadina si antibiotice (Kesium 625 mg x 3/4 tbl. x 2/zi ) timp de 6 zile.,,2024-03-06 12:28:33.0,2024-03-06 12:28:33.0,
63675321,693,1432,5322756,measurements,2690445,,3,5.5,1,2024-03-06 14:59:22.0,2024-03-06 14:59:22.0,
63675721,693,1432,2866885,measurements,2690452,,3,10.9,1,2024-03-06 15:05:57.0,2024-03-06 15:05:57.0,
63830640,693,1432,4387219,measurements,2691991,,3,22,1,2024-03-08 13:41:19.0,2024-03-08 13:41:19.0,
63959836,693,1432,2859573,measurements,2693321,,3,3.35,1,2024-03-11 09:56:52.0,2024-03-11 09:56:52.0,
63959935,693,1432,1252933,measurements,2693326,,3,3,1,2024-03-11 10:01:30.0,2024-03-11 10:01:30.0,
63960343,693,1432,5330805,measurements,2693339,,3,4,1,2024-03-11 10:09:23.0,2024-03-11 10:09:23.0,
63960384,693,1432,5186394,measurements,2693341,,3,13.5,1,2024-03-11 10:11:41.0,2024-03-11 10:11:41.0,
64144248,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,606,"A fost in urma cu o luna, in regim de urgenta, la alta clinica, cu semne de oboseala si durere. ",,2024-03-13 13:11:16.0,2024-03-13 13:11:16.0,
64144271,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,607,Este pe tratament cu Karsivan.,,2024-03-13 13:11:46.0,2024-03-13 13:11:46.0,
64144316,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,111,"Prezinta 2 formatiuni boselate, aplatizate, sublingual stanga si dreapta, de culoare roz-rosiatica, de aproximativ 2-3 cm in lungime. Limba prezinta o culoare rosu-albastruie.",,2024-03-13 13:14:15.0,2024-03-13 13:16:11.0,
64144317,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,115,Prezenta,,2024-03-13 13:14:22.0,2024-03-13 13:14:22.0,
64144322,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,107,Prezinta depuneri de tartru.,,2024-03-13 13:14:35.0,2024-03-13 13:15:07.0,
64144324,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,109,Rosiatice,,2024-03-13 13:14:57.0,2024-03-13 13:14:57.0,
64144327,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,566,Heavy (4),,2024-03-13 13:15:07.0,2024-03-13 13:15:10.0,
64144332,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,567,Heavy (4),,2024-03-13 13:15:14.0,2024-03-13 13:15:14.0,
64144333,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,568,Moderate (3),,2024-03-13 13:15:19.0,2024-03-13 13:15:19.0,
64144405,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,569,Heavy (4),,2024-03-13 13:16:43.0,2024-03-13 13:16:43.0,
64144499,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,382,1900 pmol/L,,2024-03-13 13:19:34.0,2024-03-13 13:19:34.0,
64144553,693,1432,1343832,App\Models\NewFileCase,27323942,27323942,681,D-Dimer = 7677(0-250),,2024-03-13 13:21:24.0,2024-03-13 13:21:24.0,
64239902,693,1432,5350083,measurements,2696326,,3,1.5,1,2024-03-14 16:13:08.0,2024-03-14 16:13:08.0,
64524958,693,1432,5358814,measurements,2699346,,3,27,1,2024-03-19 13:39:13.0,2024-03-19 13:39:13.0,
64525175,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,606,De  3 zile este cu penisul afara din preput.,,2024-03-19 13:42:35.0,2024-03-19 13:42:35.0,
64525310,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,607,"Pacientul prezinta fimoza completa, penisul este de culoare alba si rece la palpatie. T= 39.1 *C.",,2024-03-19 13:44:15.0,2024-03-19 15:11:10.0,
64526125,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,190,2.8 g/dL,,2024-03-19 13:52:32.0,2024-03-19 13:52:32.0,
64526154,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,191,212 U/L,,2024-03-19 13:52:49.0,2024-03-19 13:52:49.0,
64526163,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,189,27 U/L,,2024-03-19 13:52:57.0,2024-03-19 13:52:57.0,
64526179,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,192,759 U/L,,2024-03-19 13:53:07.0,2024-03-19 13:53:07.0,
64526254,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,651,9.1 mg/dL,,2024-03-19 13:54:04.0,2024-03-19 13:54:04.0,
64526260,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,194,9.4 mg/dL,,2024-03-19 13:54:13.0,2024-03-19 13:54:13.0,
64526265,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,402,234 mg/dL,,2024-03-19 13:54:29.0,2024-03-19 13:54:29.0,
64526276,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,199,1.07 mg/dL,,2024-03-19 13:54:41.0,2024-03-19 13:54:41.0,
64526333,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,354,3.5 g/dL,,2024-03-19 13:54:57.0,2024-03-19 13:54:57.0,
64526346,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,198,116 mg/dL,,2024-03-19 13:55:11.0,2024-03-19 13:55:11.0,
64526365,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,197,< 10 U/L,,2024-03-19 13:55:28.0,2024-03-19 13:55:28.0,
64526379,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,401,96 U/L,,2024-03-19 13:55:42.0,2024-03-19 13:55:42.0,
64526386,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,193,2.2 mg/dL,,2024-03-19 13:55:54.0,2024-03-19 13:55:54.0,
64526392,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,203,0.6 mg/dL,,2024-03-19 13:56:05.0,2024-03-19 13:56:05.0,
64526430,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,205,6.3 g/dL,,2024-03-19 13:56:21.0,2024-03-19 13:56:21.0,
64526442,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,212,12.4 K/uL,,2024-03-19 13:56:38.0,2024-03-19 13:56:38.0,
64526446,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,215,36 %,,2024-03-19 13:56:46.0,2024-03-19 13:56:46.0,
64526449,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,214,13.2 g/dL,,2024-03-19 13:56:53.0,2024-03-19 13:56:53.0,
64526492,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,219,36.7 g/dL,,2024-03-19 13:57:25.0,2024-03-19 13:57:25.0,
64526560,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,227,8 K/uL,,2024-03-19 13:58:17.0,2024-03-19 13:58:17.0,
64526569,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,351,4.67 k/uL,,2024-03-19 13:58:25.0,2024-03-19 13:58:25.0,
64526580,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,228,3.33 K/uL,,2024-03-19 13:58:42.0,2024-03-19 13:58:42.0,
64526691,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,216,303 K/uL,,2024-03-19 13:58:59.0,2024-03-19 13:58:59.0,
64526692,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,667,Negative,,2024-03-19 13:58:59.0,2024-03-19 13:59:02.0,
64526719,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,314,Abdomen ,,2024-03-19 13:59:38.0,2024-03-19 13:59:38.0,
64526739,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,315,LL,,2024-03-19 14:00:21.0,2024-03-19 14:00:21.0,
64526840,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,316,Nu  prezinta fractura la nivelul osului penian.,,2024-03-19 14:01:35.0,2024-03-19 14:01:35.0,
64534655,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,602,"Tratament cu antiinflamator :Dexamethasone x 1 ml i.m., Prednisolone x 1 ml i.m. A fost tinut sub observatie timp de aproximativ 3 ore, apoi s-a repozitionat penisul in preput. Tratament cu Synulox x 1.5 ml s.c., Melovem x 1 ml s.c. ",,2024-03-19 15:08:24.0,2024-03-19 15:15:29.0,
64535678,693,1432,5358814,App\Models\NewFileCase,27366573,27366573,605,"Se recomanda recontrol si continuarea tratamentului injectabil, a doua zi.",,2024-03-19 15:16:48.0,2024-03-19 15:16:48.0,
64536702,693,1432,5358814,App\Models\NewFileCase,27367773,27367773,603,"Tratament injectabil : Synulox x 1.5 ml s.c., Melovem x 1 ml s.c.Mibazon local: penis + preput.",,2024-03-19 15:24:27.0,2024-03-19 15:24:27.0,
64536933,693,1432,5358814,App\Models\NewFileCase,27367773,27367773,604,Se recomanda recontrol si tratament injectabil a doua zi.,,2024-03-19 15:26:41.0,2024-03-19 15:26:41.0,
64539331,693,1432,2859583,measurements,2699464,,3,10,1,2024-03-19 15:37:42.0,2024-03-19 15:37:42.0,
64609872,693,1432,5365033,measurements,2700270,,3,10.4,1,2024-03-20 14:51:34.0,2024-03-20 14:51:34.0,
64610172,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,606,"Are sange in jurul botului, este slab si speriat.",,2024-03-20 14:53:53.0,2024-03-20 14:53:53.0,
64610208,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,3,10.4,1,2024-03-20 14:54:02.0,2024-09-26 22:38:00.0,
64610213,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,4,39,3,2024-03-20 14:54:08.0,2024-09-27 21:31:10.0,
64610221,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,2,slab,,2024-03-20 14:54:17.0,2024-03-20 14:54:17.0,
64610222,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,504,2,,2024-03-20 14:54:18.0,2024-03-20 14:54:23.0,
64610301,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,559,Moderate,,2024-03-20 14:54:37.0,2024-03-20 14:54:37.0,
64610305,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,560,4,,2024-03-20 14:54:41.0,2024-03-20 14:54:41.0,
64610308,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,506,5% dehydrated,,2024-03-20 14:54:44.0,2024-03-20 14:54:44.0,
64610310,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,505,QAR,,2024-03-20 14:54:46.0,2024-03-20 14:54:49.0,
64610319,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,548,Pink,,2024-03-20 14:54:58.0,2024-03-20 14:55:00.0,
64610328,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,549,Moist,,2024-03-20 14:55:03.0,2024-03-20 14:55:03.0,
64610372,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,546,2 seconds,,2024-03-20 14:55:10.0,2024-03-20 14:55:10.0,
64610475,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,314,Craniu,,2024-03-20 14:55:57.0,2024-03-20 14:55:57.0,
64610482,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,315,LL + VD,,2024-03-20 14:56:04.0,2024-03-20 14:56:04.0,
64610504,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,316,Fractura simfiza mandibulara cu lipsa de tesut osos pe o portiune de aproximativ 3-4 cm. Luxatie temporo-mandibulara stanga.Alice raspandite in tesutul subcutanat.,,2024-03-20 14:56:38.0,2024-03-20 14:59:42.0,
64611135,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,586,Posibil Tranquiline pasta.,,2024-03-20 15:00:02.0,2024-03-20 15:00:02.0,
64611260,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,587,Narkamon x 0.5 ml i.v.,,2024-03-20 15:00:29.0,2024-03-20 15:00:29.0,
64611666,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,588,S-a incercat repozitionarea anatomica a mandibulei prin implantarea a  3 cerclaje.,,2024-03-20 15:02:13.0,2024-03-20 15:02:13.0,
64611667,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,678,Normal,,2024-03-20 15:02:13.0,2024-03-20 15:02:14.0,
64611673,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,677,Pink,,2024-03-20 15:02:18.0,2024-03-20 15:02:18.0,
64612178,693,1432,5365033,App\Models\NewFileCase,27376126,27376126,589,Hrana umeda toata viata.,,2024-03-20 15:04:47.0,2024-03-20 15:04:47.0,
64614182,693,1432,3296724,measurements,2700297,,3,3.3,1,2024-03-20 15:20:22.0,2024-03-20 15:20:22.0,
64614979,693,1432,1016086,measurements,2700305,,3,7.8,1,2024-03-20 15:26:33.0,2024-03-20 15:26:33.0,
64615263,693,1432,5365133,measurements,2700312,,3,3.3,1,2024-03-20 15:29:31.0,2024-03-20 15:29:31.0,
64615634,693,1432,2858368,measurements,2700316,,3,3.4,1,2024-03-20 15:32:48.0,2024-03-20 15:32:48.0,
64616247,693,1432,401667,measurements,2700325,,3,10.8,1,2024-03-20 15:38:02.0,2024-03-20 15:38:02.0,
64616412,693,1432,1369226,measurements,2700327,,3,3.8,1,2024-03-20 15:40:37.0,2024-03-20 15:40:37.0,
64684611,693,1432,5366905,measurements,2700879,,3,4.2,1,2024-03-21 13:21:14.0,2024-03-21 13:21:25.0,
64684724,693,1432,1344077,measurements,2700881,,3,35.4,1,2024-03-21 13:23:43.0,2024-03-21 13:23:43.0,
64685643,693,1432,5366905,measurements,2700891,,3,4.9,1,2024-03-21 13:47:39.0,2024-03-21 13:47:39.0,
64685778,693,1432,5366957,measurements,2700894,,3,3.9,1,2024-03-21 13:49:32.0,2024-03-21 13:49:32.0,
64769444,693,1432,5370041,measurements,2701748,,3,56,1,2024-03-22 15:20:23.0,2024-03-22 15:20:23.0,
65323411,693,1432,5317726,App\Models\NewFileCase,27526223,27526223,525,Spay,,2024-03-29 10:10:46.0,2024-03-29 10:10:46.0,
65323515,693,1432,5317726,App\Models\NewFileCase,27526223,27526223,545,Anestezie: Domitor x 0.12 ml i.m. + Narkamon x 0.3 ml i.v. + Antisedan x 0.12 ml i.m.,,2024-03-29 10:12:16.0,2024-03-29 10:12:16.0,
65534783,693,1432,1827670,measurements,2718615,,3,80,1,2024-04-01 14:36:09.0,2024-04-01 14:36:09.0,
65608711,693,1432,5409496,measurements,2719219,,3,3.3,1,2024-04-02 12:23:37.0,2024-04-02 12:23:37.0,
65608910,693,1432,5409501,measurements,2719220,,3,3.5,1,2024-04-02 12:25:24.0,2024-04-02 12:25:24.0,
65609018,693,1432,5409506,measurements,2719227,,3,10.5,1,2024-04-02 12:27:47.0,2024-04-02 12:27:47.0,
65609684,693,1432,2869430,measurements,2719245,,3,2.8,1,2024-04-02 12:40:46.0,2024-04-02 12:40:46.0,
65609830,693,1432,5409533,measurements,2719251,,3,3.58,1,2024-04-02 12:43:03.0,2024-04-02 12:43:03.0,
65609915,693,1432,5043528,measurements,2719258,,3,4.8,1,2024-04-02 12:45:11.0,2024-04-02 12:45:11.0,
65696936,693,1432,4269875,App\Models\NewFileCase,27584213,27584213,526,Neuter,,2024-04-03 14:47:55.0,2024-04-03 14:47:55.0,
65696947,693,1432,4269875,App\Models\NewFileCase,27584213,27584213,536,Scrotal Approach,,2024-04-03 14:47:58.0,2024-04-03 14:48:00.0,
65696972,693,1432,4269875,App\Models\NewFileCase,27584213,27584213,545,Orhidectomie + extirpare pinteni posteriori bilateral.,,2024-04-03 14:48:48.0,2024-04-03 14:48:48.0,
65697048,693,1432,4269875,measurements,2720277,,3,8,1,2024-04-03 14:50:26.0,2024-04-03 14:50:26.0,
65697553,693,1432,5503956,measurements,2720288,,3,3,1,2024-04-03 14:59:03.0,2024-04-03 14:59:03.0,
65697704,693,1432,5503963,measurements,2720290,,3,3,1,2024-04-03 15:01:36.0,2024-04-03 15:01:36.0,
65697958,693,1432,5503987,measurements,2720301,,3,12.4,1,2024-04-03 15:07:24.0,2024-04-03 15:07:24.0,
66013021,693,1432,5735167,measurements,3149838,,3,5,1,2024-04-08 17:01:23.0,2024-04-08 17:01:23.0,
66074993,693,1432,5735359,App\Models\NewFileCase,28201082,28201082,667,Negative,,2024-04-08 17:58:32.0,2024-04-08 17:58:32.0,
66074995,693,1432,5735359,App\Models\NewFileCase,28201082,28201082,670,Negative,,2024-04-08 17:58:33.0,2024-04-08 17:58:33.0,
66074997,693,1432,5735359,App\Models\NewFileCase,28201082,28201082,671,Negative,,2024-04-08 17:58:34.0,2024-04-08 17:58:35.0,
66075008,693,1432,5735359,App\Models\NewFileCase,28201082,28201082,672,Negative,,2024-04-08 17:58:38.0,2024-04-08 17:58:38.0,
66075522,693,1432,5735381,measurements,3149918,,3,11,1,2024-04-08 18:03:27.0,2024-04-08 18:03:27.0,
66075700,693,1432,5735381,App\Models\NewFileCase,28201166,28201166,586,Xylazina x 0.3 ml i.v.,,2024-04-08 18:04:46.0,2024-04-08 18:04:46.0,
66075757,693,1432,5735381,App\Models\NewFileCase,28201166,28201166,587,Narkamon x 0.5 ml i.v.,,2024-04-08 18:05:11.0,2024-04-08 18:05:11.0,
66075977,693,1432,5735381,App\Models\NewFileCase,28201166,28201166,588,"Corectie entropion bilateral, pleoape inferioare.",,2024-04-08 18:06:18.0,2024-04-08 18:06:18.0,
66078164,693,1432,5735469,measurements,3149951,,3,9.2,1,2024-04-08 18:25:10.0,2024-04-08 18:25:10.0,
66208799,693,1432,1370047,measurements,3212235,,3,6.8,1,2024-04-10 12:14:07.0,2024-04-10 12:14:07.0,
66259283,693,1432,3219790,measurements,3212547,,3,7.1,1,2024-04-10 18:22:54.0,2024-04-10 18:22:54.0,
66697667,693,1432,5810502,measurements,3217072,,3,1.5,1,2024-04-17 13:59:34.0,2024-04-17 13:59:34.0,
66697730,693,1432,5810511,measurements,3217073,,3,2.1,1,2024-04-17 14:02:02.0,2024-04-17 14:02:02.0,
66697824,693,1432,5810524,measurements,3217076,,3,1.64,1,2024-04-17 14:05:44.0,2024-04-17 14:05:44.0,
66698445,693,1432,5161147,App\Models\NewFileCase,28268352,28268352,525,Spay,,2024-04-17 14:22:21.0,2024-04-17 14:22:27.0,
66698449,693,1432,5161147,App\Models\NewFileCase,28268352,28268352,527,,,2024-04-17 14:22:24.0,2024-04-17 14:22:24.0,
66698472,693,1432,5161147,App\Models\NewFileCase,28268352,28268352,545,Ovariohisterectomie,,2024-04-17 14:22:53.0,2024-04-17 14:22:53.0,
66698576,693,1432,5350083,measurements,3217089,,3,2.2,1,2024-04-17 14:26:05.0,2024-04-17 14:26:05.0,
66699576,693,1432,5810587,measurements,3217106,,3,2.4,1,2024-04-17 14:53:39.0,2024-04-17 14:53:39.0,
66701554,693,1432,5810656,measurements,3217128,,3,7.5,1,2024-04-17 15:24:50.0,2024-04-17 15:24:50.0,
66701610,693,1432,5810656,App\Models\NewFileCase,28268872,28268872,593,Domitor x 0.2 ml i.m.,,2024-04-17 15:26:17.0,2024-04-17 15:26:17.0,
66701687,693,1432,5810656,App\Models\NewFileCase,28268872,28268872,594,Narkamon x 0.2 ml i.v.,,2024-04-17 15:26:45.0,2024-04-17 15:26:45.0,
66701708,693,1432,5810656,App\Models\NewFileCase,28268872,28268872,596,"Antisedan x 0.2 ml i.m.
Betamox x 0.8 ml s.c. + Stomorgyl ",,2024-04-17 15:27:01.0,2024-04-17 15:28:25.0,
66702201,693,1432,5810678,measurements,3217142,,3,31,1,2024-04-17 15:33:51.0,2024-04-17 15:33:51.0,
66702272,693,1432,5810678,App\Models\NewFileCase,28268968,28268968,526,Neuter,,2024-04-17 15:34:35.0,2024-04-17 15:34:35.0,
66702273,693,1432,5810678,App\Models\NewFileCase,28268968,28268968,536,Scrotal Approach,,2024-04-17 15:34:37.0,2024-04-17 15:34:37.0,
66702395,693,1432,5810678,App\Models\NewFileCase,28268968,28268968,545,Domitor x 0.8 ml i.m. + Narkamon x 1 ml i.v. + Antisedan x 0.8 ml i.m.,,2024-04-17 15:35:47.0,2024-04-17 15:35:47.0,
66706750,693,1432,3219799,measurements,3217175,,3,26,1,2024-04-17 16:11:22.0,2024-04-17 16:11:22.0,
66712626,693,1432,5810818,measurements,3217195,,3,4,1,2024-04-17 16:33:40.0,2024-04-17 16:33:40.0,
66712700,693,1432,5810818,App\Models\NewFileCase,28269753,28269753,526,Neuter,,2024-04-17 16:34:18.0,2024-04-17 16:34:18.0,
66712709,693,1432,5810818,App\Models\NewFileCase,28269753,28269753,536,Scrotal Approach,,2024-04-17 16:34:21.0,2024-04-17 16:34:21.0,
66712734,693,1432,5810818,App\Models\NewFileCase,28269753,28269753,537,Yes,,2024-04-17 16:34:31.0,2024-04-17 16:34:32.0,
66712768,693,1432,5810818,App\Models\NewFileCase,28269753,28269753,538,"[""Right Inguinal Cryptorchid""]",,2024-04-17 16:34:48.0,2024-04-17 16:34:48.0,
66712986,693,1432,5810818,App\Models\NewFileCase,28269753,28269753,545,"+ Detartraj. Testicul stang prezent + cicatrice postoperatorie cutanata in zona inghinala dreapta.
Xylazina x 0.4 ml i.m. + Narkamon x 0.2 ml i.v.",,2024-04-17 16:36:56.0,2024-04-17 16:36:56.0,
66770436,693,1432,5812146,measurements,3217592,,3,4,1,2024-04-18 09:43:01.0,2024-04-18 09:43:01.0,
66770545,693,1432,5812146,App\Models\NewFileCase,28274636,28274636,525,Spay,,2024-04-18 09:48:13.0,2024-04-18 09:48:13.0,
66770547,693,1432,5812146,App\Models\NewFileCase,28274636,28274636,530,P2,,2024-04-18 09:48:18.0,2024-04-18 09:48:18.0,
66770556,693,1432,5812146,App\Models\NewFileCase,28274636,28274636,545,Domitor x 0.4 ml im + Narkamon x 0.3 ml im + Antisedan x 0.2 ml im,,2024-04-18 09:49:08.0,2024-04-18 09:49:08.0,
66774649,693,1432,5888316,App\Models\NewFileCase,28275756,28275756,525,Spay,,2024-04-18 12:11:01.0,2024-04-18 12:11:01.0,
66774650,693,1432,5888316,App\Models\NewFileCase,28275756,28275756,529,Yes,,2024-04-18 12:11:04.0,2024-04-18 12:11:04.0,
66774659,693,1432,5888316,App\Models\NewFileCase,28275756,28275756,545,"Domitor x 0.23 ml im + Narkamon x 0.16 m im + Antisedan x 0.12 ml im
",,2024-04-18 12:11:52.0,2024-04-18 12:11:52.0,
66774678,693,1432,5888316,measurements,3217728,,3,2.3,1,2024-04-18 12:12:24.0,2024-04-18 12:12:24.0,
66977805,693,1432,3219874,measurements,3217761,,3,7,1,2024-04-18 13:02:20.0,2024-04-18 13:02:20.0,
68153187,693,1432,4990346,measurements,3267137,,3,11.5,1,2024-04-18 14:50:41.0,2024-04-18 14:50:41.0,
68153556,693,1432,5888657,measurements,3267141,,3,1.9,1,2024-04-18 14:57:41.0,2024-04-18 14:57:41.0,
68156242,693,1432,5888711,measurements,3267169,,3,3,1,2024-04-18 15:30:31.0,2024-04-18 15:30:31.0,
68156361,693,1432,5888711,App\Models\NewFileCase,28958024,28958024,586,Domitor x 0.3 ml im,,2024-04-18 15:32:45.0,2024-04-18 15:32:45.0,
68156392,693,1432,5888711,App\Models\NewFileCase,28958024,28958024,587,Ketamidor x 0.3 ml im + Antisedan x 0.15 ml im,,2024-04-18 15:33:19.0,2024-04-18 15:33:19.0,
68156393,693,1432,5888711,App\Models\NewFileCase,28958024,28958024,679,Normal,,2024-04-18 15:33:19.0,2024-04-18 15:33:20.0,
68156425,693,1432,5888711,App\Models\NewFileCase,28958024,28958024,588,Extirpare glande anexe pleoapa a III-a bilateral.,,2024-04-18 15:33:58.0,2024-04-18 15:33:58.0,
68157539,693,1432,1144214,measurements,3267184,,3,5.6,1,2024-04-18 15:43:56.0,2024-04-18 15:43:56.0,
69640972,693,1432,2234732,measurements,3378098,,3,40,1,2024-04-24 15:08:28.0,2024-04-24 15:08:28.0,
69827044,693,1432,6033660,measurements,3397109,,3,1.3,1,2024-04-25 13:24:06.0,2024-04-25 13:24:06.0,
69827229,693,1432,6033679,measurements,3397118,,3,5.1,1,2024-04-25 13:32:49.0,2024-04-25 13:32:49.0,
69833646,693,1432,5503956,measurements,3397205,,3,3.4,1,2024-04-25 15:27:55.0,2024-04-25 15:27:55.0,
69836532,693,1432,5365133,measurements,3397227,,3,3.8,1,2024-04-25 15:49:27.0,2024-04-25 15:49:27.0,
69899733,693,1432,6035694,measurements,3397789,,3,2,1,2024-04-26 10:52:01.0,2024-04-26 10:52:01.0,
69909407,693,1432,6036059,measurements,3397961,,3,9,1,2024-04-26 14:10:15.0,2024-04-26 14:10:15.0,
69909483,693,1432,6036068,measurements,3397962,,3,5,1,2024-04-26 14:14:26.0,2024-04-26 14:14:26.0,
69909946,693,1432,3219961,measurements,3397971,,3,5.1,1,2024-04-26 14:32:28.0,2024-04-26 14:32:28.0,
69910110,693,1432,6036129,measurements,3397980,,3,5.4,1,2024-04-26 14:38:38.0,2024-04-26 14:38:38.0,
69910189,693,1432,5810502,measurements,3397983,,3,2,1,2024-04-26 14:42:17.0,2024-04-26 14:42:17.0,
69910227,693,1432,5810511,measurements,3397985,,3,2.7,1,2024-04-26 14:43:44.0,2024-04-26 14:43:44.0,
69910471,693,1432,6036154,measurements,3397991,,3,2,1,2024-04-26 14:50:03.0,2024-04-26 14:50:03.0,
69912668,693,1432,6036248,measurements,3398022,,3,9.3,1,2024-04-26 15:22:44.0,2024-04-26 15:22:44.0,
69913398,693,1432,6036248,App\Models\NewFileCase,29561355,29561355,525,Spay,,2024-04-26 15:30:32.0,2024-04-26 15:30:34.0,
69913564,693,1432,6036248,App\Models\NewFileCase,29561355,29561355,545,Ovariohisterectomie. Anestezie : Xylazina x 0.9 ml i.m. + Narkamon x 0.3 ml i.v.. Postoperator: Betamox x 1 ml s.c.,,2024-04-26 15:32:13.0,2024-04-26 15:32:13.0,
69914402,693,1432,6036296,measurements,3398047,,3,37,1,2024-04-26 15:39:21.0,2024-04-26 15:39:21.0,
69914617,693,1432,6036296,App\Models\NewFileCase,29561508,29561508,525,Spay,,2024-04-26 15:41:00.0,2024-04-26 15:41:00.0,
69914623,693,1432,6036296,App\Models\NewFileCase,29561508,29561508,533,Yes,,2024-04-26 15:41:05.0,2024-04-26 15:41:05.0,
